ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45694878,8311,781.0,MITSUBISHI,Outlander,2002,Jeep,No,CNG,2.4,240000,4.0,Tiptronic,Front,04-May,Left wheel,White,4
45804862,29144,891.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,42765,4.0,Automatic,Front,04-May,Left wheel,White,4
45761054,470,531.0,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,136712,4.0,Automatic,4x4,04-May,Left wheel,White,0
45781831,7000,781.0,BMW,528,1998,Sedan,Yes,Petrol,2.8,124000,6.0,Manual,Rear,04-May,Left wheel,Black,0
45415604,22266,781.0,BMW,535,2009,Sedan,Yes,Petrol,3.0,198400,6.0,Tiptronic,Rear,04-May,Left wheel,White,10
45807145,24148,781.0,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,90600,4.0,Variator,Front,04-May,Left wheel,Silver,6
45797792,15053,1185.0,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,176878,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45788151,11917,781.0,NISSAN,Tiida,2006,Sedan,No,LPG,1.6,200000,4.0,Automatic,Front,04-May,Left wheel,Silver,2
45771381,3293,645.0,TOYOTA,Prius,2011,Coupe,Yes,Hybrid,1.8,229461,4.0,Automatic,Front,04-May,Left wheel,Black,12
45760001,2000,781.0,ZAZ,969 968m,1989,Coupe,No,Petrol,0.8,201000,3.0,Manual,Front,02-Mar,Left wheel,Blue,0
45812395,3000,781.0,OPEL,Astra,2003,Sedan,No,Petrol,1.9,2222,2.0,Manual,Front,04-May,Left wheel,Purple,11
45642369,9722,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,04-May,Left wheel,Black,12
45797770,19384,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127983,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45781247,4704,781.0,NISSAN,March,2002,Sedan,No,Petrol,1.4,200000,4.0,Automatic,4x4,04-May,Right-hand drive,Green,2
45813442,13172,1091.0,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,151443,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45655250,784,917.0,BMW,X5,2013,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45115882,19757,781.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,76800,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12
45596517,20385,1091.0,MAZDA,CX-5 Touring,2016,Jeep,No,Petrol,2.5,122918,4.0,Automatic,Front,04-May,Left wheel,Blue,8
45760345,35438,781.0,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2.0,144000,4.0,Tiptronic,Front,04-May,Left wheel,Silver,0
45813047,4234,642.0,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0,307072,4.0,Automatic,Front,04-May,Left wheel,Black,12
45766664,1176,831.0,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,200960,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45027069,20300,781.0,FORD,Fusion,2013,Sedan,No,Petrol,1.6,155300,4.0,Automatic,Front,04-May,Left wheel,Black,10
45018705,8154,781.0,HONDA,Edix,2004,Hatchback,No,Petrol,1.7,1000,4.0,Automatic,Front,04-May,Right-hand drive,Blue,0
45759679,2800,781.0,HYUNDAI,Elantra,1999,Sedan,No,Petrol,2.0,1111,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45732094,49858,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,126465,4.0,Automatic,Front,04-May,Left wheel,Grey,4
33919101,100,781.0,HYUNDAI,IX35 2.0,2013,Jeep,Yes,Petrol,2.0,100000,10.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
45733564,42987,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,85532,4.0,Automatic,Front,04-May,Left wheel,Black,4
45729729,42692,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,24846,4.0,Automatic,Front,04-May,Left wheel,White,4
45732564,37476,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,24526,4.0,Automatic,Front,04-May,Left wheel,White,4
45805601,13485,781.0,OPEL,Zafira,2007,Universal,Yes,Diesel,1.9,0,4.0,Manual,Front,04-May,Left wheel,Beige,6
45804057,47537,877.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,93720,4.0,Automatic,Front,04-May,Left wheel,White,4
45807576,7997,781.0,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2.0,135000,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,8
45642848,15681,650.0,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,107200,4.0,Automatic,Rear,04-May,Left wheel,Black,6
45729789,27654,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,11261,4.0,Automatic,Front,04-May,Left wheel,White,4
45641150,392,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45732730,14166,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,206088,4.0,Automatic,Front,04-May,Left wheel,White,4
45792408,14426,764.0,KIA,Optima,2015,Sedan,Yes,Petrol,2.0,64032,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45803492,12231,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,216070,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45647938,157,1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45780590,10349,781.0,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Diesel,3.2,195330,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,6
45814980,2195,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,328282,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45797698,46414,915.0,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.0,57755,6.0,Automatic,4x4,04-May,Left wheel,White,6
45645989,3763,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4.0,Automatic,Front,04-May,Left wheel,White,12
45744836,19757,781.0,HYUNDAI,Veloster R-spec,2014,Coupe,Yes,Petrol,1.6,96000,4.0,Manual,Front,02-Mar,Left wheel,Black,6
45732991,20883,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,126655,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45209840,29793,781.0,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,85000,4.0,Variator,Front,04-May,Left wheel,Black,10
45791588,18817,781.0,RENAULT,Megane,2010,Hatchback,No,Diesel,1.5,190000,4.0,Automatic,Front,04-May,Left wheel,White,8
45801783,6272,781.0,TOYOTA,RAV 4,1995,Jeep,No,CNG,2.0,0,4.0,Automatic,4x4,02-Mar,Right-hand drive,Blue,0
45789074,11917,781.0,TOYOTA,Vitz RS,2008,Hatchback,Yes,Petrol,1.5,95000,4.0,Variator,Front,04-May,Right-hand drive,White,4
45790955,28225,781.0,FORD,Fusion,2016,Sedan,No,Petrol,2.5,70500,4.0,Automatic,Front,04-May,Left wheel,Black,8
45776156,32302,781.0,HYUNDAI,Azera,2012,Sedan,Yes,Petrol,3.0,122000,6.0,Automatic,Front,04-May,Left wheel,White,12
45733614,53282,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,37844,4.0,Automatic,Front,04-May,Left wheel,White,4
45796736,15994,595.0,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5,163711,4.0,Automatic,Front,04-May,Left wheel,Black,12
45730474,29075,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,169027,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45744747,5802,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,107125,4.0,Automatic,Front,04-May,Left wheel,Black,4
45810370,9408,966.0,SUZUKI,SX4,2009,Jeep,No,Petrol,2.0,107000,4.0,Automatic,4x4,04-May,Left wheel,Grey,8
45774871,3700,781.0,VAZ,2107 07,1999,Sedan,No,Petrol,1.7,1000,4.0,Manual,Rear,04-May,Left wheel,White,0
45802845,81445,1174.0,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2.2,25468,4.0,Automatic,Front,04-May,Left wheel,White,4
45787409,14740,862.0,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,208000,6.0,Tiptronic,4x4,04-May,Left wheel,Black,10
45787118,14583,781.0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,208000,4.0,Variator,Front,04-May,Left wheel,Golden,6
45803044,41553,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,145339,4.0,Automatic,Front,04-May,Left wheel,Black,4
45808504,2744,862.0,NISSAN,Altima,2011,Sedan,Yes,Petrol,2.5,266819,4.0,Automatic,Front,04-May,Left wheel,Black,12
45765671,3763,629.0,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,88475,4.0,Automatic,4x4,04-May,Left wheel,White,0
45806363,34497,919.0,BMW,535,2012,Sedan,Yes,Petrol,3.0,124000,6.0,Tiptronic,4x4,04-May,Left wheel,White,16
45569390,20385,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,102000,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10
45797009,7213,781.0,MITSUBISHI,Colt,2004,Hatchback,No,Petrol,1.2,180000,4.0,Variator,Front,04-May,Right-hand drive,Silver,8
44781284,30420,765.0,FORD,Transit Custom,2015,Microbus,No,Diesel,2.0,120000,4.0,Manual,Front,04-May,Left wheel,White,2
45803080,56845,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,88000,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45797457,22580,891.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,2.0,52000,4.0,Automatic,Front,04-May,Left wheel,Black,0
45645027,2901,503.0,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403,4.0,Automatic,Front,04-May,Left wheel,White,0
45757675,7527,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,151610,4.0,Automatic,Front,04-May,Left wheel,White,12
45809628,30602,609.0,HONDA,FIT,2016,Universal,Yes,Petrol,1.3,16714,4.0,Automatic,Front,04-May,Left wheel,Black,4
45555548,39201,1053.0,ACURA,RDX,2014,Jeep,Yes,Petrol,3.5,81600,6.0,Automatic,4x4,04-May,Left wheel,Grey,10
45642449,3763,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4.0,Automatic,Front,04-May,Left wheel,White,12
45730433,44134,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,56150,4.0,Automatic,Front,04-May,Left wheel,Red,4
45781584,6272,781.0,VOLVO,960,1995,Sedan,Yes,Petrol,2.5,253442,6.0,Automatic,Rear,04-May,Left wheel,White,2
45749301,7840,781.0,HONDA,Elysion 3.0,2004,Minivan,No,Petrol,3.0,219000,6.0,Automatic,Front,04-May,Right-hand drive,Black,6
45803726,27827,765.0,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2.0,161388,4.0,Automatic,Front,04-May,Left wheel,White,4
45774561,16000,781.0,BMW,X5,2004,Jeep,Yes,Petrol,3.0,300000,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,10
45802596,35237,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,170623,4.0,Automatic,Front,04-May,Left wheel,White,4
45771914,470,645.0,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,353606,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45803129,11604,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2.0,345316,4.0,Automatic,Front,04-May,Left wheel,Orange,4
45798300,32929,880.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,54865,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45803952,19657,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,129000,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45797193,16954,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,170340,4.0,Automatic,Front,04-May,Left wheel,Black,4
45725935,16333,707.0,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2.0,189855,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45802219,41654,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,41000,4.0,Automatic,Front,04-May,Left wheel,White,4
45803614,19441,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,82111,4.0,Automatic,Front,04-May,Left wheel,White,4
45769193,9879,1018.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0,273186,6.0,Automatic,Rear,04-May,Left wheel,White,12
45787374,13485,781.0,OPEL,Zafira B,2007,Minivan,No,Diesel,1.9,265000,4.0,Manual,Front,04-May,Left wheel,Silver,2
44960548,11290,746.0,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,99000,4.0,Automatic,Front,04-May,Left wheel,Green,8
45800806,7527,781.0,FORD,Transit,1995,Microbus,No,Diesel,2.5,111111,4.0,Manual,Rear,04-May,Left wheel,Yellow,2
45647881,4704,917.0,AUDI,A7,2013,Hatchback,Yes,Petrol,3.0,301707,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
45813859,941,640.0,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,294016,4.0,Automatic,Front,04-May,Left wheel,White,12
45525177,2195,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,22816,4.0,Automatic,Front,04-May,Left wheel,Grey,12
44684078,13799,781.0,TOYOTA,Prius 1.5I,2008,Sedan,Yes,Hybrid,1.5,145000,4.0,Variator,Front,04-May,Left wheel,Grey,12
45730900,16280,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,158663,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45731062,30326,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,40877,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45783822,7840,781.0,MERCEDES-BENZ,E 280,1998,Sedan,Yes,CNG,2.8,3200,6.0,Automatic,4x4,04-May,Left wheel,Black,6
45816351,6,595.0,TOYOTA,Prius C,2015,Hatchback,Yes,Petrol,1.5,105600,4.0,Automatic,Front,04-May,Left wheel,Black,12
45813907,11447,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,248525,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45779769,16308,781.0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,163000,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45803033,53188,1079.0,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.0,47692,4.0,Automatic,Front,04-May,Left wheel,Black,4
45800811,3000,781.0,ROVER,200,1998,Coupe,No,Petrol,1.4,0,4.0,Manual,Front,02-Mar,Left wheel,Silver,3
45808430,6272,781.0,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,161000,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
45769115,7840,781.0,BMW,318,2000,Sedan,No,CNG,1.9,0,4.0,Manual,Rear,04-May,Left wheel,Silver,8
45652392,26657,919.0,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,271701,6.0,Automatic,4x4,04-May,Left wheel,White,12
45769082,392,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45642718,282,640.0,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,174619,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45792128,10036,924.0,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,68105,6.0,Automatic,Front,04-May,Left wheel,Silver,4
45808652,1098,1018.0,AUDI,A6,2011,Sedan,Yes,Petrol,3.0,0,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45526115,9722,781.0,VOLKSWAGEN,Jetta,2007,Sedan,Yes,Petrol,2.5,198245,5.0,Automatic,Front,04-May,Left wheel,Black,10
45675483,21326,586.0,TOYOTA,Prius V,2012,Universal,Yes,Hybrid,1.8,197000,4.0,Variator,Front,04-May,Left wheel,Beige,8
45793345,23521,696.0,MERCEDES-BENZ,Vito,2013,Minivan,No,Diesel,2.2,167000,4.0,Manual,Rear,04-May,Left wheel,White,2
45802129,17054,862.0,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45754198,706,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,82160,4.0,Automatic,Front,04-May,Left wheel,Pink,12
45636226,2117,730.0,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45767818,10036,781.0,BMW,330,2001,Coupe,Yes,Petrol,3.0,330000,6.0,Manual,Rear,02-Mar,Left wheel,Blue,4
45732939,8311,642.0,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2.0,36545,4.0,Automatic,Front,04-May,Left wheel,White,4
45811272,4200,781.0,VOLKSWAGEN,Sharan,2004,Minivan,No,Diesel,1.9,180000,4.0,Manual,Front,04-May,Left wheel,Beige,2
44565365,32929,781.0,TOYOTA,Prius,2016,Hatchback,No,Hybrid,1.6,85000,4.0,Automatic,Front,04-May,Left wheel,White,12
45792295,8320,640.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,52448,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45804395,12544,1024.0,FORD,Fusion,2010,Sedan,Yes,Hybrid,2.5,180973,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45799613,17249,781.0,MERCEDES-BENZ,ML 270 CDI,2002,Jeep,Yes,Diesel,2.7,288578,5.0,Tiptronic,4x4,04-May,Left wheel,Blue,10
45765502,94,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45812796,21169,1051.0,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,60000,6.0,Tiptronic,Front,04-May,Left wheel,Black,8
37784235,31047,781.0,HYUNDAI,IX35,2011,Jeep,No,Petrol,2.0,118023,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
45816551,4077,781.0,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2.0,250000,4.0,Manual,Front,02-Mar,Left wheel,Green,8
45652895,282,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,93816,4.0,Automatic,Front,04-May,Left wheel,Black,0
45476077,7840,781.0,HONDA,Civic Ferio,2003,Sedan,No,CNG,1.5,0,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45018680,17876,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,155360,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6
45646984,549,1058.0,MERCEDES-BENZ,C 350,2012,Coupe,Yes,Petrol,3.5,256958,6.0,Automatic,Rear,02-Mar,Left wheel,White,12
45648475,16621,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3.0,110715,6.0,Automatic,4x4,04-May,Left wheel,White,0
45731562,29793,810.0,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8,80000,4.0,Tiptronic,Front,04-May,Left wheel,White,14
45814401,1000,781.0,MITSUBISHI,Carisma,2001,Hatchback,No,Petrol,2.0,0,4.0,Manual,Front,04-May,Left wheel,Grey,0
45814029,8781,781.0,BMW,318,2001,Sedan,No,Petrol,1.9,159344,4.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,6
45768810,314,779.0,VOLVO,S60,2013,Sedan,Yes,Petrol,2.5,306266,5.0,Automatic,4x4,04-May,Left wheel,White,12
45811772,18189,614.0,VOLKSWAGEN,Jetta TDI,2012,Sedan,Yes,Diesel,1.9,8100,4.0,Tiptronic,Front,04-May,Left wheel,Silver,0
45809304,16960,595.0,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,131455,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45729656,28830,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,83147,4.0,Automatic,Front,04-May,Left wheel,White,4
45813466,627,640.0,BMW,528,2013,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Rear,04-May,Left wheel,Silver,12
45772335,3763,584.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685,4.0,Automatic,Front,04-May,Left wheel,White,12
45549647,11917,781.0,OPEL,Zafira,2003,Minivan,No,Petrol,1.8,201600,4.0,Manual,Front,>5,Left wheel,Silver,8
45786982,9722,781.0,FORD,Transit,1996,Microbus,No,Diesel,2.5,270000,4.0,Manual,Rear,04-May,Left wheel,Sky blue,2
45806551,40769,781.0,TOYOTA,Highlander,2010,Jeep,Yes,Petrol,3.5,225600,6.0,Tiptronic,Front,04-May,Left wheel,Silver,6
45796663,20385,530.0,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,129600,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
45797571,14301,781.0,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,59304,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45813046,2587,749.0,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,244266,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45813369,706,640.0,BMW,528,2013,Sedan,Yes,Petrol,2.0,140944,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
44611117,19400,751.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,71234,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45025967,13799,891.0,MAZDA,Mazda 3 SPORT,2016,Sedan,No,Petrol,2.0,96877,4.0,Automatic,Front,04-May,Left wheel,Black,8
45802162,30517,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45803953,18647,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,192085,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45789343,3000,781.0,OPEL,Astra,1996,Sedan,No,CNG,1.6,1111,4.0,Manual,Front,04-May,Left wheel,Black,4
45771805,14897,1091.0,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,41019,4.0,Automatic,4x4,04-May,Left wheel,Silver,12
45806741,20385,1017.0,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2.0,89000,4.0,Automatic,Front,04-May,Left wheel,Blue,6
45804838,37125,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,169031,4.0,Automatic,Front,04-May,Left wheel,Black,4
45797777,19384,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,124892,4.0,Automatic,Front,04-May,Left wheel,White,4
45068305,14740,642.0,HYUNDAI,I30,2012,Pickup,Yes,Petrol,2.0,156000,4.0,Automatic,Front,04-May,Left wheel,White,8
45732638,15530,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,301827,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45592618,20000,781.0,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,11111,2.0,Automatic,Front,04-May,Left wheel,Grey,6
45783249,5645,781.0,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,3500,4.0,Manual,Front,04-May,Left wheel,Blue,6
45767115,2509,781.0,BMW,318,1995,Hatchback,No,Petrol,2.0,0,6.0,Manual,Rear,02-Mar,Left wheel,Black,0
45809930,46866,697.0,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,24696,4.0,Automatic,Front,04-May,Left wheel,Red,4
45806705,18503,781.0,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,85000,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45806385,16308,1017.0,FORD,Focus,2017,Sedan,No,Petrol,2.0,48000,4.0,Automatic,Front,04-May,Left wheel,Red,12
45646882,3607,1104.0,BMW,X5,2015,Jeep,Yes,Diesel,3.0,201056,6.0,Automatic,4x4,04-May,Left wheel,Black,0
45657114,5372,742.0,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,162123,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45793211,10036,781.0,OPEL,Astra,2004,Hatchback,No,Petrol,1.6,191576,4.0,Manual,Front,04-May,Left wheel,Black,6
45776884,5331,781.0,MERCEDES-BENZ,C 180,1999,Sedan,No,CNG,1.8,0,4.0,Tiptronic,Rear,04-May,Right-hand drive,Blue,2
45757754,470,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974,4.0,Automatic,Front,04-May,Left wheel,Silver,0
44875343,17249,781.0,BMW,X5,2005,Jeep,Yes,Petrol,3.0,196000,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,8
45808949,8097,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,164804,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45760084,627,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,142394,4.0,Automatic,Front,04-May,Left wheel,White,0
45739626,32929,781.0,BMW,535,2012,Sedan,Yes,Petrol,3.0,164800,6.0,Tiptronic,Rear,04-May,Left wheel,White,12
45777042,25089,781.0,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,122080,4.0,Tiptronic,Rear,04-May,Left wheel,Black,8
45792503,6743,641.0,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,345673,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45348551,16621,781.0,HYUNDAI,Elantra GT,2012,Sedan,Yes,Petrol,1.8,182400,4.0,Manual,Front,04-May,Left wheel,Grey,8
45793617,19757,781.0,SUBARU,XV,2014,Jeep,No,Petrol,2.0,180000,4.0,Tiptronic,4x4,04-May,Left wheel,Orange,12
45808835,23521,1017.0,FORD,Focus TITANIUM,2017,Sedan,Yes,Petrol,2.0,100800,4.0,Tiptronic,Front,04-May,Left wheel,White,0
45760660,282,777.0,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.5,234781,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45781935,21326,781.0,KIA,Optima ECO,2015,Sedan,No,Hybrid,2.4,48000,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45610723,6272,781.0,DAIHATSU,Terios,1998,Jeep,No,Petrol,1.3,1000,4.0,Manual,4x4,04-May,Left wheel,Purple,0
45804518,22357,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,184067,4.0,Automatic,Front,04-May,Left wheel,Grey,4
44925464,14113,1185.0,FORD,Escape Hybrid,2009,Jeep,Yes,Hybrid,2.5,143131,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45646557,549,640.0,BMW,328,2013,Sedan,Yes,Petrol,2.0,209027,4.0,Automatic,4x4,04-May,Left wheel,White,12
45789439,5018,781.0,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,245000,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
