ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45721228,30,781.0,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
45729857,27065,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,103825,4.0,Automatic,Front,04-May,Left wheel,White,4
45780048,21326,781.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,90000,4.0,Automatic,Front,04-May,Left wheel,Silver,6
45809572,25243,501.0,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,28300,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792763,12858,781.0,OPEL,Zafira,2005,Minivan,No,Diesel,1.9,204000,4.0,Manual,Front,04-May,Left wheel,Grey,8
45797489,20385,781.0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,174309,4.0,Automatic,Front,04-May,Left wheel,White,7
45525725,19757,781.0,KIA,Optima,2014,Sedan,No,Hybrid,2.4,0,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12
45786840,36065,781.0,MERCEDES-BENZ,Sprinter,2006,Microbus,Yes,Diesel,2.2,300000,4.0,Manual,Rear,>5,Left wheel,White,2
43376083,6500,1030.0,MAZDA,Demio,2014,Hatchback,No,Petrol,1.2,71000,4.0,Automatic,Front,04-May,Right-hand drive,Grey,4
45795828,15053,781.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,174400,4.0,Automatic,Front,04-May,Left wheel,Black,0
45804206,25591,642.0,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,212079,4.0,Automatic,Front,04-May,Left wheel,Black,4
45793053,8781,789.0,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,1.6,75367,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45797414,7683,781.0,NISSAN,Tiida,2005,Sedan,Yes,Petrol,1.5,21000,4.0,Variator,Front,04-May,Right-hand drive,White,3
45667292,18503,473.0,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,91200,4.0,Automatic,Front,04-May,Left wheel,White,12
45801707,18826,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,173678,4.0,Automatic,Front,04-May,Left wheel,White,4
45809891,45872,1017.0,HONDA,Civic,2017,Coupe,Yes,Petrol,2.0,57895,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45732782,12777,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,162558,4.0,Automatic,Front,04-May,Left wheel,Black,4
45808951,19071,528.0,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,59295,4.0,Automatic,Front,04-May,Left wheel,Black,4
45731103,30750,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,115474,4.0,Automatic,Front,04-May,Left wheel,White,4
45815303,8154,781.0,NISSAN,Note,2009,Hatchback,No,Petrol,1.6,180000,4.0,Manual,Front,04-May,Right-hand drive,White,4
45802140,18647,862.0,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,242251,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809254,26491,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,69500,4.0,Automatic,Front,04-May,Left wheel,Silver,4
44872415,22894,781.0,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,75000,4.0,Tiptronic,Front,04-May,Left wheel,White,8
42447185,12544,781.0,CHEVROLET,Sonic,2013,Hatchback,No,Petrol,1.8,160000,4.0,Manual,Front,04-May,Left wheel,Blue,6
45764690,706,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869,4.0,Automatic,Front,04-May,Left wheel,Black,0
44708598,9252,781.0,HONDA,FIT,2008,Hatchback,No,Petrol,1.3,174000,4.0,Tiptronic,Front,04-May,Right-hand drive,White,8
45797070,21395,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,144889,4.0,Automatic,Front,04-May,Left wheel,White,4
45651782,706,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,04-May,Left wheel,Red,0
45771964,21012,781.0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,99040,4.0,Variator,Front,04-May,Left wheel,White,8
45816387,862,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,211214,4.0,Automatic,Front,04-May,Left wheel,White,12
45797250,16480,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140765,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45641756,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,04-May,Left wheel,Black,12
45812747,1254,1079.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2.0,48171,4.0,Automatic,Front,04-May,Left wheel,Red,12
45787079,31361,934.0,MAZDA,CX-5,2015,Jeep,Yes,Petrol,2.5,48000,4.0,Automatic,Front,04-May,Left wheel,Grey,6
45548704,42337,781.0,LAND ROVER,Range Rover Evoque 2.0,2015,Jeep,Yes,Petrol,2.0,42450,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
45802482,10986,687.0,HYUNDAI,I30,2010,Hatchback,Yes,Petrol,1.6,157730,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45648986,26030,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2.0,44995,4.0,Automatic,4x4,04-May,Left wheel,Black,0
44236145,33500,831.0,CHEVROLET,Malibu,2018,Sedan,Yes,Petrol,1.5,6500,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
45748880,21012,1091.0,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,72678,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6
45695790,40769,456.0,TOYOTA,Camry XLE,2015,Sedan,Yes,Hybrid,2.5,0,4.0,Automatic,Front,04-May,Left wheel,Black,12
45806026,9252,781.0,MERCEDES-BENZ,C 200,2000,Goods wagon,No,CNG,2.0,21000,4.0,Manual,Rear,04-May,Left wheel,Silver,4
45765948,10976,707.0,DODGE,Caliber,2011,Universal,No,Petrol,2.0,167000,4.0,Automatic,Front,04-May,Left wheel,Grey,5
45768499,13172,474.0,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4,147000,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,10
45776451,17876,900.0,DODGE,Dart,2015,Sedan,Yes,Petrol,2.4,111000,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
45800540,7683,781.0,NISSAN,Tiida,2006,Hatchback,Yes,Petrol,1.5,134000,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45803944,19924,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,51227,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45624028,12231,843.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,17000,4.0,Variator,Front,04-May,Left wheel,Red,8
45730648,30887,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,51966,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45753561,18817,781.0,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,190000,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45772407,94,1017.0,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2.0,284251,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45808946,7806,687.0,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,1.6,219822,4.0,Automatic,Front,04-May,Left wheel,White,4
45809103,7053,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,152517,4.0,Automatic,Front,04-May,Left wheel,Black,4
45647804,3763,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4.0,Automatic,Front,04-May,Left wheel,White,12
45803304,14279,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,37898,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45481285,21953,781.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,91000,4.0,Automatic,4x4,04-May,Left wheel,Grey,4
45742212,94,781.0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45809701,30891,697.0,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,100658,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45798071,14069,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,112417,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45805768,9408,642.0,FORD,Focus,2012,Sedan,Yes,Petrol,2.0,136000,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10
45690404,21326,586.0,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,118000,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45809734,40889,697.0,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,29000,4.0,Automatic,Front,04-May,Left wheel,Black,4
45655509,188,645.0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,197328,4.0,Automatic,Front,04-May,Left wheel,White,12
45810375,15367,765.0,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2.0,33034,4.0,Automatic,Front,04-May,Left wheel,Black,4
45803150,11290,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,257646,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45810345,314,880.0,NISSAN,Versa,2018,Sedan,Yes,Petrol,1.6,64757,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45785523,18817,781.0,TOYOTA,Corolla,2009,Sedan,No,LPG,1.8,127000,4.0,Automatic,Front,04-May,Left wheel,White,8
45809213,38217,639.0,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.0,48450,4.0,Automatic,Front,04-May,Left wheel,White,4
45803530,9408,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2.0,48595,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45810512,17449,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,152595,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45627200,12544,521.0,CHEVROLET,Cruze,2011,Sedan,No,Petrol,1.4,72000,4.0,Tiptronic,Front,04-May,Left wheel,White,10
45810051,39615,595.0,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,43578,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809819,18422,642.0,TOYOTA,Aqua,2012,Sedan,Yes,Petrol,2.0,78200,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45596084,20855,924.0,TOYOTA,Prius,2017,Hatchback,Yes,Petrol,1.8,18942,4.0,Automatic,Front,04-May,Left wheel,Red,8
45770214,4547,1017.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2.0,115974,4.0,Automatic,Front,04-May,Left wheel,White,12
45798246,21639,831.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,16687,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45809615,10964,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,165900,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45464983,13172,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,24302,4.0,Automatic,Front,04-May,Left wheel,Red,12
45769429,627,645.0,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,1.8,172502,4.0,Automatic,Front,04-May,Left wheel,Black,12
45729926,25889,642.0,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2.0,144464,4.0,Automatic,Front,04-May,Left wheel,Silver,4
40492861,10663,658.0,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,137000,4.0,Automatic,Front,04-May,Left wheel,Grey,12
44912187,25716,781.0,MINI,Countryman,2013,Jeep,Yes,Petrol,1.6,123000,4.0,Tiptronic,4x4,04-May,Left wheel,Blue,6
45384215,34497,781.0,TOYOTA,RAV 4,2014,Jeep,No,Petrol,2.5,139200,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,6
45813490,4234,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,158136,4.0,Automatic,Front,04-May,Left wheel,White,12
45809797,9261,707.0,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2.0,52715,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45803211,16935,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2.0,275721,4.0,Automatic,Front,04-May,Left wheel,White,4
45747334,6272,781.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,240000,4.0,Automatic,Front,04-May,Left wheel,White,6
45781845,15053,781.0,SUBARU,Forester,2012,Jeep,No,Petrol,2.5,217000,4.0,Automatic,4x4,04-May,Left wheel,Sky blue,8
45789888,25402,638.0,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2.0,67861,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,4
45810341,2352,980.0,TOYOTA,Corolla,2018,Sedan,Yes,Petrol,1.8,31176,4.0,Automatic,Front,04-May,Left wheel,Black,12
45763846,45,781.0,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,99999,4.0,Automatic,Rear,04-May,Left wheel,White,4
45773275,627,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419,4.0,Automatic,Front,04-May,Left wheel,Red,0
45655516,157,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,169301,4.0,Automatic,Front,04-May,Left wheel,White,12
45810110,5341,790.0,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,94201,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45802331,29636,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,38283,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45793274,11604,489.0,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1.0,31455,4.0,Automatic,Front,04-May,Left wheel,White,4
45810294,22825,642.0,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2.0,114929,4.0,Automatic,Front,04-May,Left wheel,Black,4
45804670,30282,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,156000,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45642799,706,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,189571,4.0,Automatic,Front,04-May,Left wheel,Silver,0
44665563,4704,781.0,MAZDA,Atenza,2004,Sedan,No,Petrol,2.3,218194,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8
45804826,33908,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,85254,4.0,Automatic,Front,04-May,Left wheel,Black,4
45787338,9095,640.0,MAZDA,Mazda 3,2013,Hatchback,No,Petrol,2.0,9000,4.0,Tiptronic,Front,04-May,Left wheel,Grey,9
45796891,17054,1185.0,HYUNDAI,H1,2009,Universal,Yes,Diesel,2.5,99076,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45772830,314,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,26802,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45355329,18660,781.0,HYUNDAI,Veloster remix,2013,Hatchback,No,Petrol,1.6,70400,4.0,Tiptronic,Front,04-May,Left wheel,Yellow,8
45741752,18503,697.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,77000,4.0,Tiptronic,Front,04-May,Left wheel,White,16
45787307,12858,781.0,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,123000,4.0,Variator,Front,04-May,Left wheel,Black,4
45797761,19121,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,132742,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45730151,45633,765.0,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2.0,59077,4.0,Automatic,Front,04-May,Left wheel,Black,4
45816549,5645,1079.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2.0,31470,4.0,Automatic,Front,04-May,Left wheel,White,12
45785875,9095,781.0,TOYOTA,Ist,2004,Sedan,No,Petrol,1.3,151000,4.0,Automatic,Front,04-May,Right-hand drive,White,2
45727251,21357,642.0,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,143265,4.0,Automatic,Front,04-May,Left wheel,Black,4
45810055,28225,501.0,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,56000,4.0,Automatic,Front,04-May,Left wheel,Black,4
45801571,20071,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,72507,4.0,Automatic,Front,04-May,Left wheel,Black,4
45785054,12544,781.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,2700,4.0,Variator,Front,04-May,Left wheel,Brown,6
45795872,3450,781.0,FORD,KA,2001,Hatchback,No,Petrol,1.3,74000,4.0,Manual,Front,02-Mar,Left wheel,Black,2
45787250,6899,781.0,MITSUBISHI,Colt,2003,Hatchback,Yes,Petrol,1.5,160000,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4
45498508,18189,781.0,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,18600,4.0,Automatic,Front,04-May,Left wheel,Grey,8
45646378,3607,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,4.0,Automatic,Front,04-May,Left wheel,White,12
45660692,188,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,108826,4.0,Automatic,Front,04-May,Left wheel,Black,0
45751858,9565,924.0,HONDA,Hr-v,2017,Jeep,Yes,Petrol,1.8,94339,4.0,Automatic,4x4,04-May,Left wheel,White,12
45788265,25089,585.0,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,95000,4.0,Automatic,Rear,04-May,Left wheel,White,12
44921831,17405,891.0,HYUNDAI,Elantra SE,2016,Sedan,No,Petrol,2.0,81302,4.0,Automatic,Front,04-May,Left wheel,Red,8
45810060,16869,503.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,157000,4.0,Automatic,Front,04-May,Left wheel,Black,4
45798325,11917,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,31691,4.0,Automatic,Front,04-May,Left wheel,White,4
45793271,13642,764.0,CHEVROLET,Orlando,2015,Jeep,Yes,Petrol,2.0,35762,4.0,Automatic,Front,04-May,Left wheel,Black,4
45815350,784,765.0,LEXUS,NX 200,2015,Jeep,Yes,Petrol,2.0,109336,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
44611117,19400,751.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,71234,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45798293,15624,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,164649,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45802307,42171,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,102338,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45767025,8154,1156.0,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,87688,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45767738,4704,781.0,VOLKSWAGEN,Passat,2001,Sedan,Yes,LPG,1.8,0,4.0,Manual,Front,04-May,Left wheel,Grey,0
45792360,26500,764.0,KIA,Optima,2016,Sedan,Yes,Petrol,1.7,30157,4.0,Automatic,Front,04-May,Left wheel,White,4
45808742,549,761.0,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,305237,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45812906,25089,1017.0,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2.0,23000,4.0,Tiptronic,Rear,04-May,Left wheel,Grey,8
45695044,23521,585.0,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,125000,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12
45732987,18826,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,145219,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45804830,9722,702.0,CHEVROLET,Aveo,2009,Hatchback,No,Petrol,1.4,99500,4.0,Manual,Front,04-May,Left wheel,Black,8
45815122,392,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,50226,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45096153,15994,1024.0,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,121000,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
45730764,32929,880.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,54865,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45757548,41397,781.0,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0,89000,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45802364,22433,779.0,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,69315,4.0,Automatic,Front,04-May,Left wheel,Black,4
45134541,22894,781.0,CHEVROLET,Volt,2011,Hatchback,Yes,Plug-in Hybrid,1.4,217600,4.0,Automatic,Front,04-May,Left wheel,White,12
45499316,10663,781.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,136000,4.0,Variator,Front,04-May,Right-hand drive,Silver,6
45816587,220,810.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,83106,4.0,Automatic,Front,04-May,Left wheel,Black,12
45465187,392,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,22816,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45068539,10820,751.0,MITSUBISHI,Lancer GT,2013,Hatchback,No,Petrol,2.4,112221,4.0,Automatic,Front,04-May,Left wheel,Blue,10
45786062,28000,1017.0,BMW,520 d xDrive Luxury,2017,Sedan,Yes,Diesel,2.0,48578,4.0,Automatic,Front,>5,Left wheel,Sky blue,12
45761428,17876,810.0,HYUNDAI,Elantra,2016,Sedan,No,Petrol,1.8,132000,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45797984,16543,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,79995,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45702017,17249,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,72126,4.0,Tiptronic,Front,04-May,Left wheel,Brown,8
45715081,19757,779.0,TOYOTA,Camry Se,2013,Sedan,Yes,Petrol,2.5,124000,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
45809960,30405,585.0,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,131782,4.0,Automatic,Front,04-May,Left wheel,Red,4
37007036,21953,781.0,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,123200,4.0,Automatic,Front,04-May,Left wheel,Beige,6
45789502,8781,781.0,MAZDA,MPV,2004,Minivan,No,LPG,2.3,170000,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
43640359,17562,595.0,TOYOTA,Prius C YARIS IA,2015,Sedan,No,Petrol,1.5,43000,4.0,Automatic,Front,04-May,Left wheel,Black,6
45655298,314,707.0,AUDI,Q5,2011,Jeep,Yes,Petrol,2.0,287021,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45810124,12281,761.0,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,128257,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45779504,12231,781.0,FORD,Fiesta,2011,Hatchback,No,Petrol,1.6,154274,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45695160,27598,640.0,BMW,528,2013,Sedan,Yes,Petrol,2.0,82000,4.0,Tiptronic,Rear,04-May,Left wheel,White,12
45802833,46101,765.0,SKODA,Octavia Scout,2015,Sedan,No,Diesel,2.0,139000,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,10
45816333,11917,893.0,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000,4.0,Manual,Front,04-May,Left wheel,Black,8
45497296,12231,707.0,FORD,Transit Connect,2011,Goods wagon,No,Petrol,2.0,160000,4.0,Automatic,Front,04-May,Left wheel,Grey,6
45797909,18240,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,154900,4.0,Automatic,Front,04-May,Left wheel,White,4
45487976,20385,781.0,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,0,4.0,Automatic,Rear,04-May,Left wheel,Black,12
45803360,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,265917,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45788727,6899,781.0,NISSAN,Note,2006,Hatchback,No,Petrol,1.5,120000,4.0,Variator,Front,04-May,Right-hand drive,Grey,4
45212713,22000,640.0,BMW,528,2013,Sedan,Yes,Petrol,2.0,110909,4.0,Automatic,4x4,04-May,Left wheel,White,12
45802145,10945,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,112219,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809163,39499,640.0,FORD,Taurus,2013,Sedan,Yes,Petrol,2.0,72407,4.0,Automatic,Front,04-May,Left wheel,White,4
45798490,17876,640.0,HYUNDAI,Elantra gt,2013,Hatchback,No,Petrol,2.0,53000,4.0,Automatic,Front,04-May,Left wheel,White,8
42368942,17562,697.0,VOLKSWAGEN,Jetta SPORT,2015,Sedan,Yes,Petrol,1.8,59661,4.0,Automatic,Front,04-May,Left wheel,White,8
45759404,23521,781.0,TOYOTA,Prius,2014,Sedan,Yes,Petrol,1.8,150000,4.0,Automatic,Front,04-May,Left wheel,White,8
45766233,94,1017.0,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2.0,284251,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45642357,14426,530.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531,4.0,Automatic,4x4,04-May,Left wheel,Red,0
45798434,9408,781.0,MERCEDES-BENZ,B 170,2007,Sedan,No,Petrol,1.7,142000,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,8
45809336,24239,502.0,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,20100,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45489035,26657,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,118000,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
44035617,27911,781.0,MINI,Cooper,2013,Coupe,Yes,Petrol,1.6,56000,4.0,Manual,Front,02-Mar,Left wheel,Silver,10
45071414,7392,781.0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,117000,4.0,Variator,Front,04-May,Right-hand drive,White,4
44549109,1350,781.0,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.2,1000,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
44991559,13013,781.0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,147000,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45762577,4234,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627,4.0,Automatic,Front,04-May,Left wheel,Black,0
45787173,17405,781.0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,200000,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
45730028,25889,639.0,HYUNDAI,Elantra,2014,Coupe,Yes,Petrol,2.0,50478,4.0,Automatic,Front,04-May,Left wheel,White,4
45789733,16308,781.0,TOYOTA,Prius,2008,Sedan,Yes,Petrol,1.5,259200,4.0,Automatic,Front,04-May,Left wheel,Green,8
